"Timestamp","Quality","Manufacturer","Phone Model","OS","Rooted","Baseband version","Source","Encoder","Application Location","Version","User Message"
"1/9/2020 11:33:48","Mic Quality","ZTE","ZTE Blade A3 Lite","Android: 9; 4.4.147 ","No","FM_BASE_18A_W19.08.2_P17|sc9832e_modem|08-29-2019 10:24:35","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"1/9/2020 11:34:05","Mic Quality","ZTE","ZTE Blade A3 Lite","Android: 9; 4.4.147 ","No","FM_BASE_18A_W19.08.2_P17|sc9832e_modem|08-29-2019 10:24:35","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"1/9/2020 12:08:35","No sounds from other side","Xiaomi","Redmi Note 8 Pro","Android: 9 ppr1.180610.011","No","MOLY.LR13.R1.TC8.SP.V1.P81,MOLY.LR13.R1.TC8.SP.V1.P81","Mic","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"1/11/2020 6:35:45","Not Working","Xiaomi","Mi A1","Android: 10; 4.9.207-Strix ","No","953_GEN_PACK-1.182577.1.184854.2,953_GEN_PACK-1.182577.1.184854.2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"1/12/2020 23:38:49","Voice Line Quality","Xiaomi","Mi A3","Android: 9; 4.14.98-perf ","Yes","MPSS.AT.4.3.1.c1-00022-NICOBAR_GEN_PACK-1_V006","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Works when installed to /system/priv-app"
"1/21/2020 19:52:28","Not Working","Xiaomi","Mi A2","Android: 10; 4.4.192-perf ","No","660_GEN_PACK-1.241702.2.246061.3,660_GEN_PACK-1.241702.2.246061.3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"1/25/2020 4:34:33","Not Working","Xiaomi","Redmi Note 8 Pro","Android: 9; 4.14.94 ","No","MOLY.LR13.R1.TC8.SP.V1.P81,MOLY.LR13.R1.TC8.SP.V1.P81","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Only my voice gets recorded not of the person on other side"
"1/28/2020 16:53:57","Voice Line Quality","OnePlus","ONEPLUS A3003","Android: 9; 3.18.120-lineageos-g682d3393adad","Yes","MPSS.TH.2.0.c1.9-00102-M8996FAAAANAZM-1.197095.1.198697.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"1/30/2020 0:23:34","Not Working","samsung","SM-G975U1","Android: 10; 4.14.117-17369568","No","G975U1UES2CSL1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11","It doesn't record my phone calls. "
"1/31/2020 3:26:53","Voice Line Quality","samsung","SM-J600F","Android: 9; 3.18.91-17412839","No","J600FXXU6BSK6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/3/2020 15:54:34","Voice Line Quality","Sony","SGP621","Android: 6.0.1; 3.4.0-perf-gc14c2d5","No","8974-AAAAANAZQ-00112-61","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/4/2020 21:41:31","Not Working","Xiaomi","MI 8","Android: 10; 4.9.212-perf-gd61ed1a23a2b","Yes","AT4.0.c2.6-327-0108_2232_c35c8f8,AT4.0.c2.6-327-0108_2232_c35c8f8","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Do not record anything. I have tried all sources. No issues on Android 9"
"2/4/2020 22:35:05","Voice Line Quality","Sony","G8342","Android: 9; 4.4.148-perf ","No","8998-8998.gen.prodQ-00278-47,8998-8998.gen.prodQ-00278-47","Voice Recognition","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.41","Работает"
"2/5/2020 16:35:58","Установил,выбрал тему даже и отлично работает.","motorola","moto g(7) plus","Android: 9; 4.4.153-perf-g3860674","No","M636_09.25.02.49R LAKE_WEJPDSDS_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Отлично работает и никакой рекламы.Спасибо."
"2/7/2020 8:52:30","Voice Line Quality","samsung","SM-G930F","Android: 8.0.0; 3.18.91-15877854-QB27455127","No","G930FXXS7ESK7","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/7/2020 8:52:48","Voice Line Quality","samsung","SM-G930F","Android: 8.0.0; 3.18.91-15877854-QB27455127","No","G930FXXS7ESK7","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/12/2020 14:54:55","Voice Line Quality","LGE","LG-H850","Android: 9; 3.18.113-perf-g225bdd73192-dirty","Yes","96FAAAANAZM-1.163432.2a.168009.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/14/2020 17:22:41","No Opponent Side","Sony","G8441","Android: 9; 4.4.148-perf ","No","8998-8998.gen.prodQ-00278-47","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/18/2020 15:35:00","No Opponent Side","samsung","SM-N950F","Android: 9; 4.4.111-16983991","No","N950FXXS9DTA1,N950FXXS9DTA1","Mic","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Only records my side of the conversation "
"2/22/2020 16:48:49","No Opponent Side","Xiaomi","Redmi Note 8","Android: 9; 4.14.98-perf ","No","MPSS.AT.4.3.1-00270-NICOBAR_GEN_PACK-1.223797.1.225109.3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/22/2020 16:49:04","No Opponent Side","Xiaomi","Redmi Note 8","Android: 9; 4.14.98-perf ","No","MPSS.AT.4.3.1-00270-NICOBAR_GEN_PACK-1.223797.1.225109.3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/25/2020 11:34:19","Mic Quality","HUAWEI","VOG-L29","Android: 9; 4.9.148","No","21C20B372S000C000,21C20B372S000C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/25/2020 16:33:36","Mic Quality","samsung","SM-J320F","Android: 5.1.1; 3.10.65-9236909","No","J320FXXU0AQI1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/25/2020 23:34:59","Voice Line Quality","samsung","SM-N960F","Android: 10; 4.9.118-17594460","No","N960FXXU4DSLA,N960FXXU4DSLA","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Doesn't work"
"2/26/2020 12:19:38","Voice Line Quality","samsung","SM-N915V","Android: 5.0.1; 3.10.40-4991242","Yes","N915VVRU2BOF2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","The first screen in the app is misleading. It appears that it is a settings screen where the user could turn on what they want and leave off settings they wish to remain disabled. Then the user may experience frustration in being unable to exit the ""settings"" screen."
"2/27/2020 12:08:17","Voice Line Quality","Motorola","MotoG3","Android: 10; 3.10.108-HybridX-Q","Yes","M8916_2020632.44.03.21.54R","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"2/27/2020 15:55:25","Voice Line Quality","Sony","E6653","Android: 7.1.1; 3.10.84-perf-g99119bc","No","8994-FAAAANAZQ-00065-37","Voice Line","3gp, aac","User Installed","1.7.11","funktioniert prima !"
"2/28/2020 10:56:03","Mic Quality","samsung s8","SM-G950F","Android: 9; 4.4.111-17263988","No","G950FXXS7DTA6","Mic","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Dont works"
"3/4/2020 11:13:24","No Opponent Side","Sony","F8331","Android: 8.0.0; 3.18.66-perf-gd5ec1d77090d","No","8996-8996.gen.prodQ-00070-42","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","I Tryed Encoder / ogg + all sources, then Encoder / aac (Media Recorder) + all sources. It s not working in recording opponent side.
thank a lot for your app 👍
I will try rooting and flashing.
IF you've got ideas and want help me or if I can help you : martin.vr@ikj.fr
thanks 🙂
(I want FOSS and not ACR app 😉) "
"3/4/2020 23:31:37","Voice Line Quality","OnePlus","ONEPLUS A5010","Android: 9; 4.4.153-lineage ","Yes","MPSS.AT.2.0.c4.7-00070-8998_GEN_PACK-2.179387.1.214666.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"3/8/2020 9:59:43","Voice Line Quality","HMD Global","Nokia 8 Sirocco","Android: 9; 4.4.153-perf ","No","MPSS.AT.2.0.c4-00984-8998_GEN_PACK-1.177141.6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","It works very nice! It would fine to have a way to select more than one file to delete them at once (next to Auto delete time based). I will try to translate to Dutch in the coming days). Thanks for the great app!"
"3/16/2020 11:51:18","Voice Line Quality","samsung","SM-A710F","Android: 7.0, 3.10.61-14301096","No","A710FDXXU2CRL1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"3/18/2020 11:37:03","No Opponent Side","Sony","H4113","Lineageos 15","Yes","20181119_BY12O_Daily,20181119_BY12O_Daily","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Previously worked also with opponents audio"
"3/21/2020 1:48:36","Mic Quality","Archos","ALBA 5","Android: 7.0; 3.10.65","No","FM_BASE_15C_W17.10.2_P2|sc983x_modem|04-14-2017 19:38:30","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Thanks for developing this really useful app!"
"3/21/2020 21:36:06","Voice Line Quality","samsung","SM-G900P","Android: 5.0; 3.4.0-3859396","No","G900PVPU1BOA6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.3",""
"3/23/2020 12:11:27","No My Side","COVID-19","COVID-19","Android: 4.4.111-16903886","Yes","A205YNDVU4ATA1","Voice Recognition","3gp, aac","System Preinstalled","1.7.11","Fiona "
"3/23/2020 19:49:56","Voice Line Quality","Samsung's the process and the American medical association ","SM-A205YN","Android: 9; 4.4.111-16903886","Yes","A205YNDVU4ATA1","VoIP","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.1z","https://gitlab.com/axet/android-call-recorder/-/archive/master/android-call-recorder-master.zip"
"4/3/2020 4:03:24","Voice Line Quality","samsung","SM-G960F","Android: 10; 4.9.118-17633310","No","G960FXXU7DTA3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11",""
"4/3/2020 4:11:48","Not Working","LGE","LG-H850","Android: 8.0.0; 3.18.140","Yes","MPSS.TH.2.0.c1.4-00070-M8996FAAAANAZM-1.163432.2a.168009.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Only records my side of conversation tried multible different options"
"4/12/2020 10:12:49","Voice Line Quality","samsung","SM-G950F","Android: 9; 4.4.111-17082260","Yes","G950FXXS8DTC5,G950FXXS8DTC5","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"4/12/2020 20:46:39","Voice Line Quality","Xiaomi","MI 9","Android: 10; 4.14.175-paranoid","Yes","1.0.c3-52.3158-1206_0055_1440e9c,1.0.c3-52.3158-1206_0055_1440e9c","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Not recording"
"4/13/2020 10:03:14","Voice Line Quality","Xiaomi","Mi A3","Android: 9; 4.14.98-perf ","No","MPSS.AT.4.3.1.c1-00022-NICOBAR_GEN_PACK-1_V006","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Please add support to begin recording after the user picks the call and ends when the user ends the call. No recording for not picked calls. It will save the hassle to delete extra calls."
"4/14/2020 5:27:30","Voice Line Quality","Xiaomi","Redmi Note 5","Android: 10; 4.4.218-rad-x4","Yes","660_GEN_PACK-1.260989.1.267581.1,660_GEN_PACK-1.260989.1.267581.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"4/14/2020 18:38:26","Voice Line Quality","Xiaomi","Redmi 3S","Android: 9; 3.18.140-lineageos-gb8f4525","Yes","NNS_PACK-1.87716.2.103688.2-V052,NNS_PACK-1.87716.2.103688.2-V052","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"4/14/2020 19:34:41","Mic Quality","samsung","SM-A600FN","Android: 9; 3.18.91-16947210","No","A600FNXXU4BSI3,A600FNXXU4BSI3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Good application "
"4/15/2020 14:20:39","Not Working","Xiaomi","Mi A3","Android: 10; 4.14.117-perf ","Yes","MPSS.AT.4.3.1.c1-00022-NICOBAR_GEN_PACK-1.248992.1_V006","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Please guide me how to this app working"
"4/15/2020 14:45:00","Not Working","samsung","SM-G975F","Android: 10; 4.14.113-18242812","No","G975FXXU4CTC5,G975FXXU4CTC5","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","I am disappointed this application worked well but for some days there are no more recordings ... The only one that works is ACR but it is not open source and I want to support you."
"4/16/2020 19:36:20","Voice Line Quality","Xiaomi","Redmi Note 5","Android: 10; 4.4.218-rad-x4","Yes","660_GEN_PACK-1.209285.1.210383.1,660_GEN_PACK-1.209285.1.210383.1","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"4/17/2020 7:01:25","Voice Line Quality","asus","ASUS_X00ID","Android: 9; 3.18.120-perf-geeff191","Yes","S.JO.3.1-00138-8937_GENNS_PACK-3,S.JO.3.1-00138-8937_GENNS_PACK-3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"4/18/2020 19:26:45","I believe I have voice line.  my voice is crystal clear but I do not have hd calling so I cannot tell for other end.","samsung","SM-G900T","Android: 9; Resurrection remix","Yes","G900TUVU1GQC2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","this is awesome.  works great under aac as well as other options."
"4/19/2020 3:44:04","Not Working","Xiaomi","Mi A3","Android: 9; 4.14.98-perf ","Yes","MPSS.AT.4.3.1.c1-00022-NICOBAR_GEN_PACK-1_V006","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"4/21/2020 16:51:53","Voice Line Quality","Xiaomi","Redmi 3S","Android: 10; 3.18.124-JDreAm","Yes","MPSS.JO.1.2.c4-00013-8937_GENNS_PACK-1.87716.2.103688.2-V053","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","На кастом прошивке с рутом (установка программы как модуль magisk) работает без нареканий. "
"4/25/2020 10:58:47","Voice Line Quality","Xiaomi","Mi A1","Android: 10; 4.9.215-Strix ","Yes","953_GEN_PACK-1.182577.1.184854.2,953_GEN_PACK-1.182577.1.184854.2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"4/25/2020 11:19:29","opponent side voice is verylow triedin all  options","Xiaomi","Mi A2","Android: 9; 4.4.153-perf ","No","MPSS.AT.3.1-00777-SDM660_GEN_PACK-1.209285.1.210383.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","opponent side voice is verylow, cant hear.tried all options"
"4/25/2020 17:38:50","No Opponent Side","samsung","SM-G900T","Android: 10; 3.4.113-lineageos","Yes","G900TUVU1GQC2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Tried MediaRecorder as well.  Tried using Audio Compatibility patch via Magisk.  Nothing gets ""opponent side"" working.  Probably gonna try Oreo next considering the comments about MediaRecorder and foreground services."
"4/25/2020 22:59:54","see below","samsung","SM-G900T","Android: 10; 3.4.113-lineageos","Yes","G900TUVU1GQC2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","My previous report is now inaccurate your module magically started working after I updated a few BusyBox binaries.  Maybe that's what's going wrong on newer devices.  May update again soon with information on different quality of recording techniques now that it's working but I don't have had calling so maybe not."
"4/28/2020 6:13:55","No Opponent Side","samsung","SM-A307FN","Android: 9; 4.4.177-17077831","No","A307FNXXU2ATB1,A307FNXXU2ATB1","Mic","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"4/30/2020 17:48:08","Voice Line Quality","samsung","SM-G965F","Android: 10; 4.9.118-18339721","Yes","G965FXXU8DTC5","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Thank you!"
"5/1/2020 16:03:01","Not Working","samsung","SM-J330FN","Android: 9; 3.18.91-18126012","No","J330FNXXU3CTC1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44","Stopped recording sound after I updated to Android 9. Files are being saved but without any sound. Older recordings created before the updated have sound and can be played via the app GUI. I've tried playing with the settings (recording source etc) without any luck. I have another Samsung Android 8 phone which I probably won't be updating because of this, your app is the only obe which doesn't require insane pernissions. Keep up the good work."
"5/6/2020 21:17:02","Voice Line Quality","Xiaomi","Redmi Note 4x","Android: 10; 3.18.140-NotKernel-EOL","Yes","953_GEN_PACK-1.148143.1.163979.1,953_GEN_PACK-1.148143.1.163979.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"5/6/2020 23:23:59","Voice Line Quality","samsung","SM-N960F","Android: 10; 4.9.118-18063799","Yes","N960FXXU5DTC9,N960FXXU5DTC9","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","So far working perfectly for me  "
"5/7/2020 10:51:23","Voice Line Quality","Xiaomi","POCO F1","Android: 9; 4.9.218-LawRun*11.P/60hz-L*!!negrroo!!","Yes","AT4.0.c2.6-272-1114_1838_49ab7ae,AT4.0.c2.6-272-1114_1838_49ab7ae","System RAW","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Hello, can you please add a function to capture audio output manually, i'd like to record system sounds from my phone. You could also add this to your audio recorder application."
"5/8/2020 3:30:15","Not Working","samsung","SM-N975F","Android: 10; 4.14.113-18246528","No","N975FXXU3CTC7,N975FXXU3CTC7","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"5/8/2020 12:48:59","No Opponent Side","OnePlus","ONEPLUS A5000","Android: 9; 4.4.153-lineage ","No","MPSS.AT.2.0.c4.7-00070-8998_GEN_PACK-2.179387.1.214666.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"5/9/2020 16:35:56","Voice Line Quality","Xiaomi","Redmi Note 7","Android: 10; 4.4.218-OniiChanKernel-Faham-X-7.0 ","Yes","660_GEN_PACK-1.246061.3.247861.1,660_GEN_PACK-1.246061.3.247861.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Perfecto"
"5/11/2020 8:40:38","Voice Line Quality","Xiaomi","Redmi Note 8","Android: 9.0; 4.14.98-perf ","Yes","MPSS.AT.4.3.1-00270-NICOBAR_GEN_PACK-1.262213.1.269084.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Excelente, pero me gustaría que se pudieran sincronizar archivos con Google Drive y guardar archivos .amr. Deseo intentar hacer un  fork de la aplicación. https://github.com/gfrodriguez "
"5/12/2020 23:16:47","Voice Line Quality","motorola","moto g(7)","Android: 9; 4.9.112-perf ","Yes","M632_26.100.01.120.01R RIVER_NA_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"5/14/2020 2:42:18","Both in and out sound works fine","samsung","SM-G955F","Android: 9; 4.4.111-17264019","Yes","G955FXXS8DTC1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Only issue i have is being able to create sub folders like by month or name, my older recorder that dosnt work now used to have /""MM YYYY/name - time"" which was perfect, if u get chance would be useful to me and or others  :)"
"5/19/2020 9:02:54","Voice Line Quality","Xiaomi","MI 8 Lite","Android: 10; 4.4.223-Alpaca-v7-20200510-staging/f6f64b48","Yes","AT31c7-00023-0517_0847_df8b367,AT31c7-00023-0517_0847_df8b367","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","What does system mixer incall recording do. Do i need to turn it on"
"5/21/2020 0:23:43","Mic Quality","LGE","LM-X210","Android: 7.1.2; 3.10.49 ","No","MPSS.JO.3.0.c12-00013-8909_GEN_PACK-1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11",""
"5/21/2020 11:39:18","Doesn't record","samsung","SM-A705MN","Android: 10; 4.14.117-17976949","No","A705MNXXU5BTB9,A705MNXXU5BTB9","Auto (default)","3gp, aac","User Installed","1.7.11","Can't record on Android 10"
"5/24/2020 0:02:19","Voice Line Quality","Xiaomi","POCOPHONE F1","Android: 10; 4.9.222-perf-Arrow-gae94ca41b","Yes","AT4.0.c2.6-327-0114_1828_6435443,AT4.0.c2.6-327-0114_1828_6435443","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"5/24/2020 8:02:13","Voice Line Quality","Xiaomi","Redmi Note 7 Pro","Android: 10; Derpfest","Yes","150_GEN_PACK-1.239851.1.242272.1,150_GEN_PACK-1.239851.1.242272.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"5/24/2020 18:53:57","Voice Line Quality","Fairphone","FP2","Android: 6.0.1; 3.4.0-gcde0e65","Yes","4437.1-FP2-0-08","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"5/29/2020 17:50:38","Not Working","samsung","SM-G973U","Android: 10; 4.14.117-18242889","No","G973USQU3DTCB","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Sadly its not working"
"5/30/2020 1:27:20","Voice Line Quality","HUAWEI","STK-L21","Android: 10; 4.14.116","No","21C20B388S000C000,21C20B388S000C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.2",""
"5/31/2020 22:56:59","Voice Line Quality","Xiaomi","POCO F1","Android: 10; 4.9.223-LawRun*12.Q-L*!!negrroo!! ","Yes","AT4.0.c2.6-327-0226_2205_6435443,AT4.0.c2.6-327-0226_2205_6435443","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"6/2/2020 13:04:10","Voice Line Quality","asus","ASUS_X01BDA","Android: 8.1.0; 4.4.78-perf ","Yes","00766-SDM660_GEN_PACK-1.173484.1","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Magisk call recorder
"
"6/3/2020 19:09:08","Not Working","Google","Pixel 2","Android: 10; 4.4.200-g122700c1790b","No","g8998-00020-1912122233","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"6/5/2020 4:16:32","No Opponent Side","motorola","Moto G Play","Android: 7.1.1; 3.10.49-g87b323e","Yes","M8916_20250112.18.05.45.01R HARPIA_APAC_DSDS_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Пишет звук только через микрофон в любом режиме."
"6/5/2020 22:35:54","Not Working","asus","ASUS_X01BDA","Android: 10; 4.4.223-Pixel ","Yes","00784-SDM660_GEN_PACK-1.204336.1,00784-SDM660_GEN_PACK-1.204336.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Unable to record calls, during call it shows recording call but after dropping call a file of 3.4kb of size and duration of 0.0 seconds saved which is unable to play."
"6/9/2020 1:21:08","Voice Line Quality","ZTE","ZTE Blade V1000RU","Android: 9; 4.4.146 ","Yes","MOLY.LR12A.R3.MP.V50.3.P34,MOLY.LR12A.R3.MP.V50.3.P34","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Verni sebe zapis'. Mojet ochen' prigoditsya 😁"
"6/13/2020 8:28:55","Voice Line Quality","Xiaomi","M2003J15SC","Android: 10; 4.14.141-gb0f5dab","No","MOLY.LR12A.R3.MP.V98.P37,MOLY.LR12A.R3.MP.V98.P37","Auto (default)","3gp, aac","User Installed","1.7.13",""
"6/14/2020 1:04:03","It's Good.","ZTE","ZTE Blade A3 Lite","Android: 9; 4.4.147 ","No","FM_BASE_18A_W19.08.2_P17|sc9832e_modem|08-29-2019 10:24:35","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","When recording it should not pop up.
Is should have the option to pre-set it."
"6/15/2020 19:04:16","Not Working","asus","ASUS_X00TD","Android: 10; 4.4.192-perf ","No","S.AT.3.1-00784-SDM636_GEN_PACK-1,S.AT.3.1-00784-SDM636_GEN_PACK-1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"6/15/2020 19:40:11","Voice Line Quality","Sony","D5503","Android: 5.1.1; 3.4.0-perf-gd26777b-00851-ga8b7b55","No","8974-AAAAANAZQ-10270086-81","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44","Works perfectly well and reliable. Sometimes a few milliseconds are skipped, probably when the CPU is heavily used."
"6/18/2020 17:01:51","Voice Line Quality","Xiaomi","Mi Note 10 Pro","Android: 10; 4.14.117-perf-g0a5e4cb","Yes","4.3.c5-00036-0510_1944_e5490b1,4.3.c5-00036-0510_1944_e5490b1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13",""
"6/19/2020 16:34:27","Not Working","OnePlus","ONEPLUS A6000","Android: 10; 4.9.179-perf ","Yes","845_GEN_PACK-1.261073.1.270317.1","Voice Recognition","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Why its not working?

idanplaut@gmail.com"
"6/20/2020 9:26:39","Not Working","samsung","SM-A715F","Android: 10; 4.14.117-17973834","No","A715FXXU2ATC1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Not working with my phone at all. .. it create slinet voice file .. I believe because Android 10 need more permission "
"6/22/2020 1:22:58","Voice Line Quality","samsung","SM-A505FN","Android: 10; 4.14.62-RefinedKernel_QQ","Yes","A505FXXU4BTC2,A505FXXU4BTC2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Best of best. Love the app . Love the quality"
"6/22/2020 12:36:43","Not Working","samsung","SM-A505FN","Android: 10; 4.14.62-18098116","No","A505FXXS5BTCB,A505FXXS5BTCB","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Unfortunately your recording app like all similar ones doesn't work with SAMSUNG A50 (2019) after upgrading to ANDROID 10. It records but when listening it's MUTE, SILENT 😡😡😡Samsung community is 🤬🤬🤬 some developers r trying to find s workaround to make it working with Android 10. R you too working on it?"
"6/25/2020 1:44:56","No sound ","samsung","SM-G965U","Android: 10; 4.9.186-17655189","No","G965USQS7DTE1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","This a po has work wonderful but today just one recording is playing back but no sound either end and is a critical recording please help"
"6/25/2020 7:57:56","Voice Line Quality","Xiaomi","POCO F1","Android: 10; 4.9.217-PixelExp-Beryllium","Yes","AT4.0.c2.6-327-0114_1828_6435443,AT4.0.c2.6-327-0114_1828_6435443","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13",""
"6/25/2020 17:16:52","Not Working","Xiaomi","Mi A1","Android: 10; 4.9.226-Strix ","Yes","953_GEN_PACK-1.202044.1.240106.1,953_GEN_PACK-1.202044.1.240106.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","El día anterior todo funciono ya hoy no quiere grabar  "
"6/26/2020 21:50:48","Not Working","samsung","SM-G970F","Android: 10; 4.14.113-18242812","No","G970FXXS6CTE6,G970FXXS6CTE6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.13","Tried all sources + ogg/aac. Ogg gets silence; aac fails to start on call begin. "
